iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,diabetes_prevalence,life_expectancy
AFG,Asia,Afghanistan,39341,44,16.286,1462,0,1.286,1010.6,1.13,0.418,37.556,0,0.033,25,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AFG,Asia,Afghanistan,39486,145,35.286,1467,5,1.571,1014.325,3.725,0.906,37.685,0.128,0.04,,38928341,54.422,18.6,2.581,1.337,1803.987,9.59,64.83
AGO,Africa,Angola,2,2,,0,0,,0.061,0.061,,0,0,,11.11,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2,0,,0,0,,0.061,0,,0,0,,11.11,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2,0,,0,0,,0.061,0,,0,0,,33.33,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2,0,,0,0,,0.061,0,,0,0,,33.33,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2,0,,0,0,,0.061,0,,0,0,,33.33,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,3,1,,0,0,,0.091,0.03,,0,0,,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,4,1,0.571,0,0,0,0.122,0.03,0.017,0,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,4,0,0.286,0,0,0,0.122,0,0.009,0,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,7,3,0.714,2,2,0.286,0.213,0.091,0.022,0.061,0.061,0.009,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,7,0,0.714,2,0,0.286,0.213,0,0.022,0.061,0,0.009,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,7,0,0.714,2,0,0.286,0.213,0,0.022,0.061,0,0.009,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,8,1,0.857,2,0,0.286,0.243,0.03,0.026,0.061,0,0.009,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,8,0,0.714,2,0,0.286,0.243,0,0.022,0.061,0,0.009,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,8,0,0.571,2,0,0.286,0.243,0,0.017,0.061,0,0.009,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,10,2,0.857,2,0,0.286,0.304,0.061,0.026,0.061,0,0.009,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,14,4,1,2,0,0,0.426,0.122,0.03,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,16,2,1.286,2,0,0,0.487,0.061,0.039,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,17,1,1.429,2,0,0,0.517,0.03,0.043,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,19,2,1.571,2,0,0,0.578,0.061,0.048,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,19,0,1.571,2,0,0,0.578,0,0.048,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,19,0,1.571,2,0,0,0.578,0,0.048,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,19,0,1.286,2,0,0,0.578,0,0.039,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,19,0,0.714,2,0,0,0.578,0,0.022,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,19,0,0.429,2,0,0,0.578,0,0.013,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,19,0,0.286,2,0,0,0.578,0,0.009,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,19,0,0,2,0,0,0.578,0,0,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,19,0,0,2,0,0,0.578,0,0,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,19,0,0,2,0,0,0.578,0,0,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,24,5,0.714,2,0,0,0.73,0.152,0.022,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,24,0,0.714,2,0,0,0.73,0,0.022,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,24,0,0.714,2,0,0,0.73,0,0.022,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,24,0,0.714,2,0,0,0.73,0,0.022,0.061,0,0,90.74,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,24,0,0.714,2,0,0,0.73,0,0.022,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,25,1,0.857,2,0,0,0.761,0.03,0.026,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,25,0,0.857,2,0,0,0.761,0,0.026,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,25,0,0.143,2,0,0,0.761,0,0.004,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,26,1,0.286,2,0,0,0.791,0.03,0.009,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,27,1,0.429,2,0,0,0.822,0.03,0.013,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,27,0,0.429,2,0,0,0.822,0,0.013,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,27,0,0.429,2,0,0,0.822,0,0.013,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,27,0,0.286,2,0,0,0.822,0,0.009,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,29,2,0.571,2,0,0,0.882,0.061,0.017,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,35,6,1.429,2,0,0,1.065,0.183,0.043,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,35,0,1.286,2,0,0,1.065,0,0.039,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,35,0,1.143,2,0,0,1.065,0,0.035,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,36,1,1.286,2,0,0,1.095,0.03,0.039,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,36,0,1.286,2,0,0,1.095,0,0.039,0.061,0,0,78.7,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,36,0,1.286,2,0,0,1.095,0,0.039,0.061,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,43,7,2,2,0,0,1.308,0.213,0.061,0.061,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,43,0,1.143,2,0,0,1.308,0,0.035,0.061,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,45,2,1.429,2,0,0,1.369,0.061,0.043,0.061,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,45,0,1.429,2,0,0,1.369,0,0.043,0.061,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,45,0,1.286,2,0,0,1.369,0,0.039,0.061,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,45,0,1.286,2,0,0,1.369,0,0.039,0.061,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,48,3,1.714,2,0,0,1.46,0.091,0.052,0.061,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,48,0,0.714,2,0,0,1.46,0,0.022,0.061,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,48,0,0.714,2,0,0,1.46,0,0.022,0.061,0,0,81.48,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,48,0,0.429,2,0,0,1.46,0,0.013,0.061,0,0,81.48,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,48,0,0.429,2,0,0,1.46,0,0.013,0.061,0,0,81.48,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,50,2,0.714,2,0,0,1.521,0.061,0.022,0.061,0,0,81.48,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,52,2,1,3,1,0.143,1.582,0.061,0.03,0.091,0.03,0.004,81.48,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,58,6,1.429,3,0,0.143,1.765,0.183,0.043,0.091,0,0.004,81.48,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,60,2,1.714,3,0,0.143,1.826,0.061,0.052,0.091,0,0.004,81.48,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,60,0,1.714,3,0,0.143,1.826,0,0.052,0.091,0,0.004,81.48,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,69,9,3,4,1,0.286,2.099,0.274,0.091,0.122,0.03,0.009,81.48,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,69,0,3,4,0,0.286,2.099,0,0.091,0.122,0,0.009,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,71,2,3,4,0,0.286,2.16,0.061,0.091,0.122,0,0.009,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,71,0,2.714,4,0,0.143,2.16,0,0.083,0.122,0,0.004,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,73,2,2.143,4,0,0.143,2.221,0.061,0.065,0.122,0,0.004,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,77,4,2.429,4,0,0.143,2.343,0.122,0.074,0.122,0,0.004,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,84,7,3.429,4,0,0.143,2.556,0.213,0.104,0.122,0,0.004,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,86,2,2.429,4,0,0,2.617,0.061,0.074,0.122,0,0,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,86,0,2.429,4,0,0,2.617,0,0.074,0.122,0,0,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,86,0,2.143,4,0,0,2.617,0,0.065,0.122,0,0,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,86,0,2.143,4,0,0,2.617,0,0.065,0.122,0,0,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,86,0,1.857,4,0,0,2.617,0,0.057,0.122,0,0,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,86,0,1.286,4,0,0,2.617,0,0.039,0.122,0,0,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,86,0,0.286,4,0,0,2.617,0,0.009,0.122,0,0,77.78,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,91,5,0.714,4,0,0,2.769,0.152,0.022,0.122,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,92,1,0.857,4,0,0,2.799,0.03,0.026,0.122,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,96,4,1.429,4,0,0,2.921,0.122,0.043,0.122,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,113,17,3.857,4,0,0,3.438,0.517,0.117,0.122,0,0,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,118,5,4.571,5,1,0.143,3.59,0.152,0.139,0.152,0.03,0.004,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,130,12,6.286,5,0,0.143,3.955,0.365,0.191,0.152,0,0.004,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,138,8,7.429,6,1,0.286,4.199,0.243,0.226,0.183,0.03,0.009,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,140,2,7,6,0,0.286,4.26,0.061,0.213,0.183,0,0.009,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,142,2,7.143,6,0,0.286,4.321,0.061,0.217,0.183,0,0.009,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,142,0,6.571,6,0,0.286,4.321,0,0.2,0.183,0,0.009,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,155,13,6,7,1,0.429,4.716,0.396,0.183,0.213,0.03,0.013,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,155,0,5.286,7,0,0.286,4.716,0,0.161,0.213,0,0.009,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,166,11,5.143,8,1,0.429,5.051,0.335,0.156,0.243,0.03,0.013,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,172,6,4.857,8,0,0.286,5.233,0.183,0.148,0.243,0,0.009,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,176,4,5.143,9,1,0.429,5.355,0.122,0.156,0.274,0.03,0.013,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,183,7,5.857,9,0,0.429,5.568,0.213,0.178,0.274,0,0.013,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,186,3,6.286,10,1,0.571,5.659,0.091,0.191,0.304,0.03,0.017,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,189,3,4.857,10,0,0.429,5.751,0.091,0.148,0.304,0,0.013,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,197,8,6,10,0,0.429,5.994,0.243,0.183,0.304,0,0.013,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,212,15,6.571,10,0,0.286,6.45,0.456,0.2,0.304,0,0.009,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,244,32,10.286,10,0,0.286,7.424,0.974,0.313,0.304,0,0.009,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,267,23,13,11,1,0.286,8.124,0.7,0.396,0.335,0.03,0.009,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,276,9,13.286,11,0,0.286,8.398,0.274,0.404,0.335,0,0.009,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,284,8,14,13,2,0.429,8.641,0.243,0.426,0.396,0.061,0.013,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,291,7,14.571,15,2,0.714,8.854,0.213,0.443,0.456,0.061,0.022,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,315,24,16.857,17,2,1,9.584,0.73,0.513,0.517,0.061,0.03,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,328,13,16.571,18,1,1.143,9.98,0.396,0.504,0.548,0.03,0.035,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,346,18,14.571,19,1,1.286,10.528,0.548,0.443,0.578,0.03,0.039,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,346,0,11.286,19,0,1.143,10.528,0,0.343,0.578,0,0.035,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,353,7,11,19,0,1.143,10.74,0.213,0.335,0.578,0,0.035,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,353,0,9.857,19,0,0.857,10.74,0,0.3,0.578,0,0.026,75.93,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,386,33,13.571,21,2,0.857,11.745,1.004,0.413,0.639,0.061,0.026,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,396,10,11.571,22,1,0.714,12.049,0.304,0.352,0.669,0.03,0.022,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,458,62,18.571,23,1,0.714,13.935,1.886,0.565,0.7,0.03,0.022,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,483,25,19.571,25,2,0.857,14.696,0.761,0.595,0.761,0.061,0.026,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,506,23,22.857,26,1,1,15.396,0.7,0.695,0.791,0.03,0.03,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,506,0,21.857,26,0,1,15.396,0,0.665,0.791,0,0.03,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,525,19,24.571,26,0,1,15.974,0.578,0.748,0.791,0,0.03,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,576,51,27.143,27,1,0.857,17.526,1.552,0.826,0.822,0.03,0.026,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,607,31,30.143,28,1,0.857,18.469,0.943,0.917,0.852,0.03,0.026,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,638,31,25.714,29,1,0.857,19.412,0.943,0.782,0.882,0.03,0.026,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,687,49,29.143,29,0,0.571,20.903,1.491,0.887,0.882,0,0.017,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,705,18,28.429,29,0,0.429,21.451,0.548,0.865,0.882,0,0.013,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,749,44,34.714,29,0,0.429,22.789,1.339,1.056,0.882,0,0.013,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,749,0,32,29,0,0.429,22.789,0,0.974,0.882,0,0.013,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,779,30,29,30,1,0.429,23.702,0.913,0.882,0.913,0.03,0.013,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,812,33,29.286,33,3,0.714,24.706,1.004,0.891,1.004,0.091,0.022,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,851,39,30.429,33,0,0.571,25.893,1.187,0.926,1.004,0,0.017,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,880,29,27.571,35,2,0.857,26.775,0.882,0.839,1.065,0.061,0.026,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,930,50,32.143,40,5,1.571,28.296,1.521,0.978,1.217,0.152,0.048,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,932,2,26.143,40,0,1.571,28.357,0.061,0.795,1.217,0,0.048,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,950,18,28.714,41,1,1.714,28.905,0.548,0.874,1.247,0.03,0.052,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1000,50,31.571,47,6,2.429,30.426,1.521,0.961,1.43,0.183,0.074,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1078,78,38,48,1,2.143,32.8,2.373,1.156,1.46,0.03,0.065,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1109,31,36.857,51,3,2.571,33.743,0.943,1.121,1.552,0.091,0.078,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1114,5,33.429,52,1,2.429,33.895,0.152,1.017,1.582,0.03,0.074,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1148,34,31.143,52,0,1.714,34.929,1.034,0.948,1.582,0,0.052,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1164,16,33.143,54,2,2,35.416,0.487,1.008,1.643,0.061,0.061,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1164,0,30.571,54,0,1.857,35.416,0,0.93,1.643,0,0.057,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1344,180,49.143,59,5,1.714,40.893,5.477,1.495,1.795,0.152,0.052,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1395,51,45.286,62,3,2,42.445,1.552,1.378,1.886,0.091,0.061,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1483,88,53.429,64,2,1.857,45.122,2.678,1.626,1.947,0.061,0.057,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1483,0,52.714,64,0,1.714,45.122,0,1.604,1.947,0,0.052,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1572,89,60.571,70,6,2.571,47.83,2.708,1.843,2.13,0.183,0.078,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1672,100,72.571,75,5,3,50.873,3.043,2.208,2.282,0.152,0.091,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1679,7,73.571,78,3,3.429,51.086,0.213,2.239,2.373,0.091,0.104,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1735,56,55.857,80,2,3,52.79,1.704,1.7,2.434,0.061,0.091,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1762,27,52.429,80,0,2.571,53.611,0.822,1.595,2.434,0,0.078,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1815,53,47.429,83,3,2.714,55.224,1.613,1.443,2.525,0.091,0.083,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1852,37,52.714,86,3,3.143,56.35,1.126,1.604,2.617,0.091,0.096,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1879,27,43.857,86,0,2.286,57.171,0.822,1.334,2.617,0,0.07,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1906,27,33.429,88,2,1.857,57.993,0.822,1.017,2.678,0.061,0.057,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1966,60,41,90,2,1.714,59.818,1.826,1.247,2.738,0.061,0.052,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,1966,0,33,90,0,1.429,59.818,0,1.004,2.738,0,0.043,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2015,49,36.143,92,2,1.714,61.309,1.491,1.1,2.799,0.061,0.052,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2044,29,32.714,93,1,1.429,62.191,0.882,0.995,2.83,0.03,0.043,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2068,24,30.857,94,1,1.143,62.922,0.73,0.939,2.86,0.03,0.035,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2171,103,41.714,96,2,1.429,66.056,3.134,1.269,2.921,0.061,0.043,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2222,51,45.143,100,4,1.714,67.607,1.552,1.374,3.043,0.122,0.052,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2283,61,45.286,102,2,1.714,69.463,1.856,1.378,3.103,0.061,0.052,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2332,49,52.286,103,1,1.857,70.954,1.491,1.591,3.134,0.03,0.057,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
AGO,Africa,Angola,2415,83,57.143,105,2,1.857,73.48,2.525,1.739,3.195,0.061,0.057,76.39,32866268,23.89,16.8,2.405,1.362,5819.495,3.94,61.15
